CustomerID,Recency,Frequency,Monetary,Churn,Cluster,Segment,Churn_Probability
15101.0,8,2,317.53,0,0,New Customers,0.40638680266219324
15103.0,30,2,703.36,0,0,New Customers,0.40570394853055786
15104.0,196,2,1027.44,1,3,At Risk,0.40513066308875434
15105.0,17,7,2298.93,0,1,Loyal Customers,0.06711894624991409
15106.0,17,5,1422.52,0,1,Loyal Customers,0.15058240230868067
15107.0,310,6,319.5,1,3,At Risk,0.10251238400533527
15108.0,141,4,1300.25,1,3,At Risk,0.21729950269606535
15109.0,245,1,484.95,1,2,Lost,0.5168732360955595
15110.0,23,4,996.1,0,1,Loyal Customers,0.21767935983608613
15111.0,28,3,1567.48,0,3,At Risk,0.30242749764038956
15113.0,9,3,3609.33,0,1,Loyal Customers,0.29927578397022675
15114.0,29,10,2760.56,0,1,Loyal Customers,0.018375185115368686
15115.0,17,1,340.11,0,0,New Customers,0.5171386538803249
15116.0,17,4,1352.75,0,1,Loyal Customers,0.21723398320227852
15117.0,14,5,1551.78,0,1,Loyal Customers,0.1504611137416343
15118.0,133,1,244.8,1,2,Lost,0.5173133031923766
15119.0,245,1,266.4,1,2,Lost,0.5172737229808865
15120.0,133,1,358.82,1,2,Lost,0.51710436854178
15121.0,49,2,457.72,0,0,New Customers,0.4061386479597142
15122.0,113,3,1633.78,1,3,At Risk,0.30232486474161346
15123.0,6,2,2199.31,0,1,Loyal Customers,0.40305983771232806
15124.0,22,2,184.19,0,0,New Customers,0.4066228763234227
15125.0,24,15,11528.48,0,4,Champions,0.0018682196109499791
15127.0,65,1,406.53,0,2,Lost,0.5170169411165955
15128.0,59,4,1471.0,0,3,At Risk,0.2170864606253635
15129.0,49,11,3447.4,0,1,Loyal Customers,0.011763528403545687
15130.0,169,1,330.11,1,2,Lost,0.5171569784205616
15132.0,17,5,977.9300000000001,0,1,Loyal Customers,0.15100018876244373
15133.0,127,3,982.42,1,3,At Risk,0.30333402958545375
15134.0,14,8,1387.99,0,1,Loyal Customers,0.04424343913444001
15135.0,238,1,139.05,1,2,Lost,0.5175070781664907
15136.0,2,4,1286.7,0,1,Loyal Customers,0.21731641528282433
15139.0,239,2,178.96,1,2,Lost,0.4066321367297793
15140.0,51,7,2354.25,0,1,Loyal Customers,0.0670935317571352
15142.0,45,1,498.74,0,0,New Customers,0.5168479655661078
15143.0,225,1,259.45,1,2,Lost,0.5172864583040911
15144.0,7,17,6580.44,0,4,Champions,0.0007921812401096989
15145.0,3,4,1194.73,0,1,Loyal Customers,0.2174312338137976
15146.0,164,2,1327.16,1,3,At Risk,0.4046006997502017
15147.0,239,1,623.5,1,2,Lost,0.5166193357586818
15148.0,10,1,301.29,0,0,New Customers,0.5172097894872282
15149.0,133,1,520.8000000000001,1,2,Lost,0.5168075398699585
15150.0,16,10,5314.47,0,1,Loyal Customers,0.01804016424054758
15152.0,9,13,4745.69,0,4,Champions,0.0047930445784176495
15153.0,30,1,329.25,0,0,New Customers,0.5171585543288679
15154.0,74,1,296.42,0,2,Lost,0.5172187134567391
15156.0,0,3,961.49,0,1,Loyal Customers,0.30336648837126345
15157.0,3,3,1936.07,0,1,Loyal Customers,0.301857167825669
15158.0,44,1,401.40000000000003,0,0,New Customers,0.5170263417680426
15159.0,1,30,18641.010000000002,0,4,Champions,2.154090820280406e-06
15160.0,356,1,158.16,1,2,Lost,0.5174720616301667
15163.0,17,2,304.47,0,0,New Customers,0.40640992301242895
15164.0,68,3,843.05,0,3,At Risk,0.30355020512402187
15165.0,372,1,487.75,1,2,Lost,0.5168681050305679
15167.0,320,1,163.0,1,2,Lost,0.5174631929458909
15168.0,25,1,106.56,0,0,New Customers,0.517566611380494
15171.0,330,1,1289.5,1,3,At Risk,0.5153987374476966
15172.0,8,5,1624.05,0,1,Loyal Customers,0.1503933356603292
15174.0,322,1,135.75,1,2,Lost,0.5175131249607009
15175.0,71,1,224.14,0,2,Lost,0.5173511607284397
15178.0,259,1,40.5,1,2,Lost,0.5176876552123284
15179.0,17,5,2206.95,0,1,Loyal Customers,0.14984758395832512
15180.0,366,1,87.5,1,2,Lost,0.5176015358348459
15181.0,65,3,689.4799999999999,0,3,At Risk,0.3037885067665618
15182.0,153,2,622.85,1,3,At Risk,0.40584640765844865
15184.0,28,2,406.76,0,0,New Customers,0.40622884831167533
15185.0,69,1,310.62,0,2,Lost,0.5171926928168321
15186.0,13,2,411.41,0,0,New Customers,0.406220617444178
15187.0,1,16,4777.18,0,4,Champions,0.0012554248280064579
15189.0,0,41,16225.39,0,4,Champions,1.5934498744216408e-08
15192.0,119,3,1044.32,1,3,At Risk,0.30323804493908346
15193.0,60,1,499.32,0,2,Lost,0.5168469026993106
15194.0,2,15,7616.53,0,4,Champions,0.001922524429421164
15195.0,2,1,3861.0,0,1,Loyal Customers,0.510684277620154
15197.0,10,3,1079.6100000000001,0,1,Loyal Customers,0.3031833305145849
15198.0,91,2,193.64,1,2,Lost,0.40660614401754375
15199.0,58,4,1268.7,0,3,At Risk,0.21733888365822504
15201.0,86,5,1236.54,0,3,At Risk,0.15075705408302528
15203.0,25,6,1827.8,0,1,Loyal Customers,0.10149850585126148
15204.0,356,1,316.58,1,2,Lost,0.5171817714500418
15205.0,84,2,653.24,0,3,At Risk,0.40579263194206405
15206.0,9,4,420.29999999999995,0,0,New Customers,0.21839979622722105
15208.0,0,5,870.12,0,1,Loyal Customers,0.15110164254194128
15210.0,224,1,331.18,1,2,Lost,0.5171550176969599
15211.0,59,2,894.4100000000001,0,3,At Risk,0.4053659569901004
15212.0,240,1,101.8,1,2,Lost,0.5175753333484594
15213.0,318,2,328.35,1,2,Lost,0.40636764813801723
15214.0,1,8,1661.44,0,1,Loyal Customers,0.04415866153189588
15215.0,46,3,734.94,0,3,At Risk,0.3037179534034823
15216.0,87,1,96.6,0,2,Lost,0.5175848615365178
15218.0,10,11,5756.89,0,4,Champions,0.011568126137434031
15219.0,175,1,305.75,1,2,Lost,0.5172016168073684
15220.0,51,6,1778.96,0,1,Loyal Customers,0.10153119625834184
15221.0,365,1,403.25,1,2,Lost,0.5170229516709566
15222.0,318,1,585.0,1,2,Lost,0.5166898899486777
15223.0,225,2,755.75,1,3,At Risk,0.4056112551075619
15224.0,357,2,322.08,1,2,Lost,0.40637874781372413
15225.0,233,1,409.40000000000003,1,2,Lost,0.5170116818774902
15226.0,310,1,154.41,1,2,Lost,0.5174789330205398
15227.0,36,5,1219.4,0,1,Loyal Customers,0.15077315845071776
15228.0,65,4,3386.71,0,3,At Risk,0.21470661117333323
15230.0,238,2,429.6,1,2,Lost,0.40618842021272583
15232.0,112,2,612.06,1,3,At Risk,0.4058655013238504
15234.0,276,1,197.0,1,2,Lost,0.5174008919614431
15235.0,217,12,2247.51,1,3,At Risk,0.007616577395211183
15236.0,298,1,321.05,1,2,Lost,0.5171735804141766
15237.0,1,4,1412.32,0,1,Loyal Customers,0.21715965770338028
15238.0,28,3,1071.99,0,3,At Risk,0.30319514426506744
15239.0,9,2,780.59,0,0,New Customers,0.40556730814288117
15240.0,44,5,1706.57,0,1,Loyal Customers,0.15031597539240335
15241.0,66,8,1756.44,0,1,Loyal Customers,0.04412924499813849
15243.0,73,1,316.68,0,2,Lost,0.5171815882054925
15244.0,64,2,631.57,0,3,At Risk,0.40583097721193095
15245.0,133,3,2515.84,1,3,At Risk,0.3009613100077699
15246.0,237,2,514.15,1,2,Lost,0.4060387729723648
15247.0,121,1,356.0,1,2,Lost,0.517109536091095
15249.0,31,13,6688.46,0,4,Champions,0.004725515978249724
15251.0,8,11,10484.99,0,4,Champions,0.011178040995425723
15252.0,35,2,740.78,0,3,At Risk,0.4056377407840462
15253.0,15,5,918.1999999999999,0,1,Loyal Customers,0.15105639030363152
15254.0,126,1,300.36,1,2,Lost,0.5172114936547386
15255.0,66,1,890.85,0,3,At Risk,0.516129378345732
15256.0,148,1,98.45,1,2,Lost,0.5175814717018469
15257.0,282,1,317.15,1,2,Lost,0.5171807269560491
15258.0,168,2,623.16,1,3,At Risk,0.40584585909580895
15260.0,99,7,1810.77,1,3,At Risk,0.06734359877991397
15261.0,134,1,254.82,1,2,Lost,0.5172949423990301
15262.0,323,1,178.95000000000002,1,2,Lost,0.5174339665221447
15263.0,106,1,156.51,1,2,Lost,0.5174750850427452
15264.0,63,1,393.74,0,2,Lost,0.5170403785857814
15265.0,150,2,1506.1200000000001,1,3,At Risk,0.40428436956022884
15266.0,337,1,119.3,1,2,Lost,0.5175432672371141
15267.0,21,5,1717.36,0,1,Loyal Customers,0.15030586248096928
15269.0,23,1,408.8,0,0,New Customers,0.5170127813702977
15270.0,15,7,2379.49,0,1,Loyal Customers,0.06708193924719534
15271.0,6,15,2507.07,0,4,Champions,0.0019958323504494398
15272.0,56,2,721.94,0,3,At Risk,0.40567107423945215
15274.0,3,2,716.57,0,0,New Customers,0.40568057549505976
15275.0,37,1,615.14,0,0,New Customers,0.5166346561534937
15276.0,65,1,135.31,0,2,Lost,0.5175139311995415
15277.0,46,1,255.89999999999998,0,0,New Customers,0.5172929633885751
15279.0,354,1,290.51,1,2,Lost,0.5172295431462598
15280.0,171,1,113.12,1,2,Lost,0.5175545911718085
15281.0,58,9,2332.15,0,1,Loyal Customers,0.028542744423050118
15286.0,49,1,240.55,0,2,Lost,0.517321090939909
15287.0,21,2,486.69,0,0,New Customers,0.4060873732274928
15288.0,42,5,2306.52,0,1,Loyal Customers,0.14975452287216162
15289.0,28,3,939.78,0,3,At Risk,0.3034001588729051
15290.0,4,18,7943.22,0,4,Champions,0.0005014033127924226
15291.0,25,15,4668.3,0,4,Champions,0.001964489693322442
15292.0,200,1,180.94,1,2,Lost,0.5174303200822191
15296.0,50,6,3672.86,0,1,Loyal Customers,0.10027036116735961
15297.0,9,3,641.94,0,0,New Customers,0.30386229814481974
15298.0,1,12,4799.9,0,4,Champions,0.0074762989230789095
15299.0,66,7,4507.01,0,1,Loyal Customers,0.06611144567643291
15300.0,63,1,496.44,0,2,Lost,0.516852180381217
15301.0,50,12,5070.35,0,1,Loyal Customers,0.007461586159305528
15303.0,289,1,574.02,1,2,Lost,0.5167100115153307
15304.0,60,8,694.4000000000001,0,3,At Risk,0.04445916929338086
15306.0,63,3,1174.35,0,3,At Risk,0.3030364710356817
15307.0,95,1,205.3,1,2,Lost,0.5173856831094854
15308.0,273,1,310.47,1,2,Lost,0.5171929676832341
15311.0,0,91,60767.9,0,4,Champions,2.1845177012705458e-18
15312.0,74,4,924.85,0,3,At Risk,0.2177684141996278
15313.0,109,1,52.0,1,2,Lost,0.5176665835466532
15314.0,198,1,327.97,1,2,Lost,0.5171608998661801
15315.0,63,2,570.5,0,3,At Risk,0.4059390473318257
15316.0,326,1,165.0,1,2,Lost,0.5174595281971097
15318.0,3,1,312.62,0,0,New Customers,0.517189027930478
15319.0,283,1,204.5,1,2,Lost,0.5173871490243303
15320.0,43,1,267.13,0,0,New Customers,0.5172723853125424
15321.0,70,3,2748.31,0,3,At Risk,0.3006025240451445
15322.0,85,1,679.68,0,3,At Risk,0.5165163804305137
15325.0,103,1,162.29,1,2,Lost,0.5174644939312564
15326.0,333,1,311.71,1,2,Lost,0.5171906954539984
15327.0,52,1,208.75,0,2,Lost,0.5173793613482894
15329.0,38,3,1049.7,0,3,At Risk,0.3032297033035424
15330.0,31,2,714.96,0,0,New Customers,0.4056834241161834
15332.0,365,4,1661.06,1,3,At Risk,0.2168495033471701
15333.0,207,1,1028.56,1,3,At Risk,0.5158769927604646
15334.0,156,3,351.67,1,3,At Risk,0.3043130729555427
15335.0,53,1,173.97,0,2,Lost,0.5174430917757296
15339.0,65,2,574.07,0,3,At Risk,0.40593272957110443
15341.0,80,1,2020.52,0,3,At Risk,0.5140587640439868
15342.0,129,1,406.09,1,2,Lost,0.5170177474107591
15343.0,86,1,364.5,0,2,Lost,0.5170939601334744
15344.0,0,3,563.94,0,0,New Customers,0.30398339127810314
15345.0,45,1,393.54,0,0,New Customers,0.5170407450819681
15346.0,332,1,252.42000000000002,1,2,Lost,0.5172993401980986
15347.0,365,1,201.60000000000002,1,2,Lost,0.517392462963134
15348.0,71,1,158.04,0,2,Lost,0.517472281514761
15349.0,157,2,473.81,1,2,Lost,0.4061101696109826
15350.0,372,1,115.65,1,2,Lost,0.5175499553237001
15351.0,11,7,1960.1100000000001,0,1,Loyal Customers,0.06727479814972069
15353.0,254,2,777.02,1,3,At Risk,0.405573624099072
15355.0,28,2,277.05,0,0,New Customers,0.40645846647547934
15356.0,30,10,2766.5,0,1,Loyal Customers,0.018374398868785995
15358.0,4,22,8347.2,0,4,Champions,8.344481669874387e-05
15360.0,39,1,427.93,0,0,New Customers,0.5169777257935789
15361.0,361,1,418.92,1,2,Lost,0.5169942365695789
15363.0,372,1,326.0,1,2,Lost,0.517164509793222
15364.0,95,2,913.19,1,3,At Risk,0.40533273763801153
15365.0,25,7,2314.32,0,1,Loyal Customers,0.06711187505217342
15366.0,74,2,602.51,0,3,At Risk,0.40588240095932093
15367.0,56,4,1877.59,0,3,At Risk,0.21657977258453956
15368.0,20,1,446.94000000000005,0,0,New Customers,0.5169428899503942
15370.0,40,7,2386.05,0,1,Loyal Customers,0.06707892660128452
15372.0,136,1,2007.3999999999999,1,3,At Risk,0.5140828150895198
15373.0,7,12,2415.91,0,1,Loyal Customers,0.007607242243009324
15374.0,128,1,168.0,1,2,Lost,0.5174540310704164
15376.0,39,3,1233.3600000000001,0,3,At Risk,0.302945018087271
15379.0,168,7,3703.29,1,3,At Risk,0.06647652920510551
15380.0,8,5,1690.2600000000002,0,1,Loyal Customers,0.1503312629787131
15381.0,213,2,596.85,1,3,At Risk,0.40589241697415185
15382.0,14,6,5955.71,0,1,Loyal Customers,0.09876909559163206
15384.0,169,2,642.41,1,3,At Risk,0.40581179558586444
15385.0,39,1,316.88,0,0,New Customers,0.5171812217163801
15386.0,185,1,394.14,1,2,Lost,0.5170396455933532
15388.0,269,1,140.54,1,2,Lost,0.5175043479456064
15389.0,171,1,500.0,1,2,Lost,0.5168456565794229
15392.0,4,4,1535.53,0,1,Loyal Customers,0.21700598688074685
15393.0,15,2,231.86,0,0,New Customers,0.4065384733473143
15394.0,9,4,2183.54,0,1,Loyal Customers,0.2161990655755444
15395.0,325,1,107.45,1,2,Lost,0.5175649805911781
15396.0,112,1,288.18,1,2,Lost,0.517233812714838
15397.0,289,1,94.0,1,2,Lost,0.5175896256257522
15398.0,15,2,1345.53,0,0,New Customers,0.40456822523234665
15399.0,0,3,815.77,0,1,Loyal Customers,0.30359252905351547
15400.0,91,5,716.2,1,3,At Risk,0.1512465848808062
15402.0,148,2,626.77,1,3,At Risk,0.40583947101269485
15405.0,188,1,349.1,1,2,Lost,0.5171221800793048
15406.0,30,2,510.71000000000004,0,0,New Customers,0.4060448611773609
15407.0,33,4,1056.44,0,3,At Risk,0.21760396228466383
15408.0,263,1,267.18,1,2,Lost,0.5172722936914138
15410.0,83,8,3450.84,0,1,Loyal Customers,0.04360770763034727
15411.0,25,4,1358.88,0,1,Loyal Customers,0.21722633395200824
15412.0,170,1,190.53,1,2,Lost,0.517412747514044
15414.0,9,3,774.9000000000001,0,0,New Customers,0.30365594360304327
15415.0,312,1,572.8100000000001,1,2,Lost,0.5167122289159928
15416.0,64,4,3984.32,0,3,At Risk,0.21396810236762207
15417.0,84,1,508.8,0,2,Lost,0.5168295303031618
15419.0,24,1,135.86,0,0,New Customers,0.5175129234009765
15421.0,58,4,950.36,0,3,At Risk,0.21773652659173662
15422.0,322,2,97.7,1,2,Lost,0.406776026824349
15423.0,37,1,43.5,0,2,Lost,0.517682158262127
15424.0,253,2,383.34,1,2,Lost,0.4062703043632599
15426.0,18,5,1447.39,0,1,Loyal Customers,0.15055905978774456
15427.0,32,3,1483.14,0,3,At Risk,0.3025580851120564
15428.0,14,1,93.78,0,0,New Customers,0.5175900287408484
15429.0,26,2,397.35,0,0,New Customers,0.4062455049165137
15432.0,22,1,171.19,0,0,New Customers,0.5174481857877314
15433.0,213,2,533.3,1,2,Lost,0.4060048813126366
15434.0,7,5,1041.48,0,1,Loyal Customers,0.15094041175861486
15435.0,21,1,149.29,0,0,New Customers,0.5174883147481882
15436.0,11,3,1122.53,0,1,Loyal Customers,0.30311679387988505
15437.0,261,1,200.16,1,2,Lost,0.5173951016071473
15438.0,130,1,156.57999999999998,1,2,Lost,0.5174749567767829
15440.0,54,3,383.68,0,3,At Risk,0.3042633445707712
15442.0,248,1,594.0,1,2,Lost,0.5166733968208937
15443.0,1,7,3236.91,0,1,Loyal Customers,0.0666892363707361
15444.0,8,2,1418.26,0,0,New Customers,0.40443966121747754
15445.0,263,1,113.5,1,2,Lost,0.5175538948786095
15447.0,330,1,155.17,1,2,Lost,0.5174775404192916
15448.0,312,1,494.64,1,2,Lost,0.5168554789304994
15449.0,25,3,974.52,0,3,At Risk,0.30334628087958476
15450.0,29,1,429.84,0,0,New Customers,0.516974225724203
15452.0,29,3,538.73,0,0,New Customers,0.3040225350114799
15453.0,1,7,1388.37,0,1,Loyal Customers,0.06753855118006918
15454.0,361,1,179.1,1,2,Lost,0.5174336916649285
15456.0,282,3,447.22,1,3,At Risk,0.30416464704199836
15457.0,261,1,237.07,1,2,Lost,0.5173274677245642
15458.0,24,1,161.64,0,0,New Customers,0.5174656849739891
15460.0,353,1,216.76,1,2,Lost,0.5173646838464986
15462.0,93,3,234.6,1,2,Lost,0.3044949832404527
15463.0,28,1,126.14,0,0,New Customers,0.5175307339291629
15464.0,337,1,1048.85,1,3,At Risk,0.5158398059314601
15465.0,19,18,7354.62,0,4,Champions,0.0005035726705566283
15466.0,84,1,334.53,0,2,Lost,0.5171488789794644
15467.0,8,3,524.88,0,0,New Customers,0.3040440412059929
15468.0,50,2,467.51,0,3,At Risk,0.4061213201633115
15469.0,49,2,538.55,0,3,At Risk,0.4059955900218184
15471.0,1,1,469.48,0,0,New Customers,0.5169015851654758
15472.0,112,1,371.56,1,2,Lost,0.517081022901068
15473.0,13,7,1771.2,0,1,Loyal Customers,0.06736183953456527
15475.0,76,1,454.10999999999996,0,2,Lost,0.5169297508757486
15478.0,39,2,1441.42,0,3,At Risk,0.40439872429422025
15480.0,115,1,905.5,1,3,At Risk,0.5161025292042147
15482.0,15,12,11054.96,0,4,Champions,0.007143271916398697
15483.0,160,4,233.81,1,2,Lost,0.21863349905532234
15484.0,0,4,3594.31,0,1,Loyal Customers,0.21444985547092477
15485.0,29,3,2575.0,0,1,Loyal Customers,0.30086998142753096
15488.0,92,1,91.32000000000001,1,2,Lost,0.5175945362990007
15489.0,22,3,1134.28,0,3,At Risk,0.30309857990711286
15491.0,94,6,3100.09,1,3,At Risk,0.10065019943713668
15492.0,27,2,659.4599999999999,0,0,New Customers,0.40578162580545574
15493.0,32,5,2001.8,0,1,Loyal Customers,0.15003947343907334
15494.0,20,2,1299.23,0,0,New Customers,0.404650076052991
15497.0,17,2,1262.2,0,0,New Customers,0.4047155428484652
15498.0,2,27,13316.4,0,4,Champions,8.58010156058877e-06
15500.0,7,4,1131.56,0,1,Loyal Customers,0.21751012280342896
15502.0,15,12,10384.93,0,4,Champions,0.007178228989340778
15503.0,362,1,147.09,1,2,Lost,0.5174923459555004
15504.0,80,1,52.83,0,2,Lost,0.5176650627196551
15505.0,52,5,3610.96,0,1,Loyal Customers,0.14853974847942022
15506.0,22,3,979.26,0,3,At Risk,0.30333893006958335
15507.0,171,1,492.36,1,2,Lost,0.5168596570908154
15508.0,188,6,1000.27,1,3,At Risk,0.10205366477652464
15510.0,330,1,250.0,1,2,Lost,0.5173037746427794
15511.0,11,5,909.23,0,1,Loyal Customers,0.151064831899492
15512.0,155,2,121.0,1,2,Lost,0.4067347670134965
15513.0,32,19,14758.220000000001,0,4,Champions,0.0003048824172858405
15514.0,11,11,4139.46,0,1,Loyal Customers,0.011704634551982703
15516.0,44,3,62.43,0,0,New Customers,0.3047626221871031
15517.0,232,1,267.03,1,2,Lost,0.5172725685547959
15518.0,63,8,1942.45,0,1,Loyal Customers,0.044071701544652814
15520.0,1,1,343.5,0,0,New Customers,0.5171324418507206
15521.0,39,8,3000.2,0,1,Loyal Customers,0.043745837890368046
15522.0,32,2,398.84,0,0,New Customers,0.4062428674588671
15523.0,83,1,412.01000000000005,0,2,Lost,0.5170068990818613
15524.0,24,1,440.0,0,0,New Customers,0.5169556075261362
15525.0,1,3,825.92,0,1,Loyal Customers,0.3035767813082102
15526.0,32,2,148.44,0,0,New Customers,0.40668617774774635
15527.0,18,8,2429.78,0,1,Loyal Customers,0.04392128193119668
15528.0,253,1,229.33,1,2,Lost,0.5173416505529561
15529.0,22,11,3995.23,0,1,Loyal Customers,0.011716884348760972
15530.0,21,4,1502.35,0,1,Loyal Customers,0.21704736213305065
15531.0,7,2,2007.44,0,1,Loyal Customers,0.4033986590897264
15532.0,24,4,1580.93,0,1,Loyal Customers,0.21694938260306723
15533.0,18,3,807.57,0,0,New Customers,0.30360525170640984
15535.0,172,4,536.4,1,3,At Risk,0.2182543946578294
15537.0,162,1,110.92,1,2,Lost,0.5175586223416203
15539.0,6,1,538.46,0,0,New Customers,0.5167751771640596
15540.0,10,1,213.3,0,0,New Customers,0.5173710239445827
15541.0,113,1,85.13000000000001,1,2,Lost,0.5176058784753408
15543.0,287,1,127.86,1,2,Lost,0.5175275822751542
15544.0,8,9,3546.71,0,1,Loyal Customers,0.028296640460381096
15545.0,53,2,292.71999999999997,0,0,New Customers,0.40643072460082175
15547.0,6,14,4954.84,0,4,Champions,0.003063926412494361
15549.0,76,3,1693.26,0,3,At Risk,0.3022328060524397
15550.0,3,4,575.63,0,1,Loyal Customers,0.21820527948029583
15551.0,36,1,436.06,0,0,New Customers,0.5169628275809772
15552.0,216,1,90.12,1,2,Lost,0.5175967351068165
15553.0,59,1,437.23,0,2,Lost,0.5169606835552788
15554.0,277,1,217.2,1,2,Lost,0.5173638775908502
15555.0,11,16,4805.17,0,4,Champions,0.001255167309913732
15556.0,23,1,279.77,0,0,New Customers,0.5172492234543062
15557.0,28,1,473.65000000000003,0,0,New Customers,0.5168939435716824
15561.0,11,4,800.59,0,1,Loyal Customers,0.21792378790844102
15562.0,351,1,134.55,1,2,Lost,0.5175153237936876
15563.0,21,4,1400.44,0,1,Loyal Customers,0.21717447891431024
15565.0,49,2,173.16,0,0,New Customers,0.40664240647409733
15567.0,18,1,186.01,0,0,New Customers,0.517421029897739
15568.0,2,3,758.29,0,0,New Customers,0.30368171808096445
15569.0,103,5,1375.71,1,3,At Risk,0.15062634538281097
15570.0,6,12,4165.52,0,4,Champions,0.0075109229326730175
15571.0,11,4,650.4300000000001,0,1,Loyal Customers,0.21811165345336903
15572.0,4,7,2552.86,0,1,Loyal Customers,0.06700236215705112
15573.0,31,2,607.45,0,0,New Customers,0.40587365913051837
15574.0,177,4,702.25,1,3,At Risk,0.21804680813099353
15576.0,37,1,940.6700000000001,0,0,New Customers,0.5160380725583474
15577.0,150,3,258.88,1,2,Lost,0.30445725051690176
15578.0,161,1,127.1,1,2,Lost,0.5175289748666323
15579.0,68,2,348.6,0,2,Lost,0.4063318005563672
15581.0,120,13,3679.9700000000003,1,1,Loyal Customers,0.004830494869073488
15582.0,24,3,682.9100000000001,0,0,New Customers,0.3037987040900733
15584.0,23,4,725.11,0,1,Loyal Customers,0.21801820652853499
15585.0,176,1,455.3,1,2,Lost,0.5169275701902435
15587.0,49,4,913.6800000000001,0,3,At Risk,0.21778237780765472
15589.0,255,3,478.53000000000003,1,3,At Risk,0.3041160194301848
15592.0,46,1,388.58,0,0,New Customers,0.5170498341815292
15593.0,70,1,199.8,0,2,Lost,0.5173957612679991
15594.0,15,5,1771.78,0,1,Loyal Customers,0.15025486595178253
15596.0,100,5,1406.59,1,3,At Risk,0.15059735547566
15597.0,34,1,324.57,0,0,New Customers,0.5171671301959933
15598.0,52,1,240.68,0,2,Lost,0.5173208527265798
15599.0,26,2,761.74,0,0,New Customers,0.40560065745232016
15601.0,10,14,6776.56,0,4,Champions,0.003023361605795578
15602.0,7,9,1297.8700000000001,0,1,Loyal Customers,0.028753955408454695
15603.0,78,1,48.480000000000004,0,2,Lost,0.5176730333153448
15604.0,51,1,216.39,0,2,Lost,0.5173653618341331
15605.0,35,5,1198.23,0,1,Loyal Customers,0.15079305127091353
15606.0,60,9,2920.16,0,1,Loyal Customers,0.028423338729435716
15607.0,336,1,104.76,1,2,Lost,0.5175699096049331
15608.0,27,4,1093.68,0,1,Loyal Customers,0.21755743863379284
15609.0,183,1,298.48,1,2,Lost,0.5172149386373004
15610.0,51,1,112.46000000000001,0,2,Lost,0.5175558005229919
15611.0,9,13,1591.45,0,1,Loyal Customers,0.004904733759542898
15612.0,35,2,195.15,0,0,New Customers,0.4066034704099139
15615.0,9,23,10399.74,0,4,Champions,5.2535246284998097e-05
15618.0,32,4,776.851,0,3,At Risk,0.2179534800599922
15619.0,10,1,336.40000000000003,0,0,New Customers,0.5171454522901335
15620.0,56,3,1553.18,0,3,At Risk,0.30244963673531006
15621.0,3,4,1293.03,0,1,Loyal Customers,0.2173085143029215
15622.0,42,9,3709.56,0,1,Loyal Customers,0.02826379950868222
15623.0,140,1,301.03,1,2,Lost,0.5172102659211961
15624.0,116,4,588.13,1,3,At Risk,0.218189631403597
15625.0,103,4,1534.26,1,3,At Risk,0.21700757045785612
15626.0,74,2,675.8,0,3,At Risk,0.40575271302944055
15628.0,4,9,2870.2400000000002,0,1,Loyal Customers,0.02843345699238509
15630.0,44,2,1186.35,0,3,At Risk,0.4048496516332381
15632.0,15,8,3285.31,0,1,Loyal Customers,0.04365839748147806
15634.0,16,1,243.55,0,0,New Customers,0.51731559370723
15636.0,89,2,724.76,0,3,At Risk,0.40566608478155386
15637.0,52,1,223.36,0,2,Lost,0.5173525900022815
15639.0,133,1,425.32,1,2,Lost,0.5169825086081999
15640.0,3,15,12515.66,0,4,Champions,0.0018547594559199755
15641.0,104,4,1887.2,1,3,At Risk,0.21656780706464906
15643.0,191,3,664.0,1,3,At Risk,0.3038280554541249
15644.0,165,4,813.0,1,3,At Risk,0.2179082669501291
15645.0,18,1,612.01,0,0,New Customers,0.5166403921305887
15646.0,157,3,447.64000000000004,1,3,At Risk,0.30416399471035627
15648.0,203,2,657.35,1,3,At Risk,0.40578535938781163
15649.0,335,2,816.0,1,3,At Risk,0.4055046633344002
15651.0,36,3,646.3,0,3,At Risk,0.30385553015137906
15652.0,90,1,337.74,0,2,Lost,0.5171429968005304
15653.0,92,2,877.4399999999999,1,3,At Risk,0.40539597543531714
15654.0,8,2,922.53,0,0,New Customers,0.40531621672812146
15655.0,242,1,560.67,1,2,Lost,0.516734476188675
15656.0,44,4,748.5,0,3,At Risk,0.21798894460997204
15657.0,22,1,30.0,0,0,New Customers,0.5177068945043113
15658.0,189,5,1024.1000000000001,1,3,At Risk,0.15095675796582209
15659.0,43,1,306.45,0,0,New Customers,0.5172003340989315
15660.0,24,9,1600.86,0,1,Loyal Customers,0.0286919250416897
15661.0,316,2,309.8,1,2,Lost,0.40640048716854915
15663.0,105,1,138.14,1,2,Lost,0.5175087456163152
15664.0,50,1,386.43,0,0,New Customers,0.5170537740094877
15665.0,167,2,2242.01,1,3,At Risk,0.40298444676571
15667.0,39,1,301.32,0,0,New Customers,0.517209734514076
15668.0,217,1,76.32000000000001,1,2,Lost,0.517622021347697
15669.0,39,4,684.34,0,3,At Risk,0.2180692183634714
15670.0,296,1,173.05,1,2,Lost,0.5174447775642755
15671.0,18,7,2657.13,0,1,Loyal Customers,0.06695454427511191
15673.0,87,4,2881.02,0,3,At Risk,0.2153329732511377
15674.0,72,5,2446.6,0,3,At Risk,0.14962368055429953
15675.0,80,3,323.69,0,3,At Risk,0.30435654437317733
